CustomerID,LoanAmount,GeoAccuracy,LeadResponseTime,LeadSource,TransactionHistory,BehavioralScore,LeadConversion,DisbursalAmount,InquiryTime,ProductType,ChannelType,NeedsPhysicalVerification,FastResponse
4851,250191,0.756237352,7,Branch,35,0.187010113,0,265611,1/17/2024 4:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4852,217849,0.856059028,25,Branch,15,0.310252344,1,32087,1/24/2024 10:00,PersonalLoan,MainBranch,FALSE,FALSE
4853,331854,0.711343468,30,Online,16,0.150010339,0,245969,1/22/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
4854,420858,0.825744577,34,Branch,21,0.678552854,1,482103,1/12/2024 3:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4855,205604,0.629519605,44,Branch,17,0.200137551,0,315449,1/4/2024 19:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4856,178727,0.534878506,48,Branch,45,0.226857539,1,274915,1/30/2024 0:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4857,461817,0.706736632,41,Referral,26,0.574935148,1,272088,1/18/2024 12:00,ConsumerDurables,MainBranch,TRUE,FALSE
4858,113227,0.730889078,52,Branch,35,0.967341078,0,60339,1/13/2024 1:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4859,186039,0.628203579,11,Branch,20,0.913882572,0,343950,1/4/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4860,134289,0.863854759,15,Online,20,0.86449673,0,216832,1/14/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
4861,201094,0.536775239,35,Online,23,0.530923833,0,495559,1/27/2024 19:00,PersonalLoan,MainBranch,TRUE,FALSE
4862,486679,0.611374162,23,Referral,5,0.297751816,0,365680,1/19/2024 5:00,ConsumerDurables,MainBranch,TRUE,FALSE
4863,255743,0.874282359,53,Online,9,0.705767178,0,389604,1/10/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4864,317866,0.718562137,45,Online,23,0.38957728,1,348230,1/13/2024 21:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4865,208485,0.852641812,21,Online,18,0.777908983,0,42466,1/1/2024 5:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4866,393194,0.783742939,28,Referral,29,0.016191486,0,144997,1/17/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4867,283820,0.975356375,13,Referral,11,0.529540041,1,66604,1/3/2024 19:00,PersonalLoan,LocalSpoke,FALSE,TRUE
4868,286994,0.798897916,34,Branch,43,0.337350495,0,141967,1/22/2024 20:00,PersonalLoan,MainBranch,TRUE,FALSE
4869,395740,0.507434487,38,Branch,48,0.249049106,1,48762,1/30/2024 16:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4870,378876,0.676438675,6,Online,8,0.661836838,0,364304,1/18/2024 13:00,PersonalLoan,MainBranch,TRUE,TRUE
4871,455513,0.571530341,44,Branch,27,0.658373334,0,149221,1/30/2024 21:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4872,118323,0.962316839,4,Branch,2,0.037067178,0,104989,1/10/2024 12:00,ConsumerDurables,MainBranch,FALSE,TRUE
4873,335960,0.552006227,5,Referral,23,0.947698886,0,321316,1/16/2024 5:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4874,90695,0.693853332,55,Referral,21,0.361853036,0,240401,1/20/2024 10:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4875,462918,0.613049597,40,Branch,10,0.917407814,0,277475,1/12/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
4876,468458,0.923360995,6,Branch,38,0.583719988,0,266715,1/4/2024 22:00,ConsumerDurables,MainBranch,FALSE,TRUE
4877,105841,0.654283249,21,Branch,4,0.652590473,0,56559,1/8/2024 3:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4878,440642,0.995946742,28,Online,21,0.960515578,0,126730,1/27/2024 16:00,PersonalLoan,MainBranch,FALSE,FALSE
4879,248784,0.519308303,3,Referral,37,0.82219728,0,475707,1/17/2024 9:00,PersonalLoan,LocalSpoke,TRUE,TRUE
4880,157096,0.564138386,23,Branch,43,0.14003501,0,193978,1/22/2024 15:00,PersonalLoan,MainBranch,TRUE,FALSE
4881,142764,0.612319388,8,Branch,12,0.005220963,1,31466,1/20/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4882,496790,0.90555302,19,Online,48,0.30858738,0,29942,1/14/2024 10:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4883,135744,0.939258605,53,Referral,46,0.488537594,1,318917,1/11/2024 9:00,PersonalLoan,MainBranch,FALSE,FALSE
4884,340626,0.53572569,11,Online,14,0.732149891,0,409594,1/3/2024 18:00,ConsumerDurables,MainBranch,TRUE,TRUE
4885,59171,0.516230071,50,Online,20,0.66104838,0,117913,1/2/2024 10:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4886,150755,0.872278429,10,Branch,47,0.312856171,0,160335,1/16/2024 20:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
4887,158125,0.566676003,58,Online,8,0.541995989,0,157221,1/26/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4888,442866,0.566499294,28,Online,27,0.650933316,0,406152,1/27/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
4889,418226,0.511183267,20,Branch,37,0.513750202,0,135633,1/4/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4890,53696,0.524903939,44,Referral,41,0.688974296,0,32992,1/18/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
4891,176310,0.631837729,52,Branch,21,0.485218254,0,260337,1/24/2024 2:00,ConsumerDurables,MainBranch,TRUE,FALSE
4892,463274,0.532502745,28,Referral,48,0.529685007,0,456402,1/10/2024 23:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4893,201385,0.684439546,29,Online,35,0.940775293,1,306120,1/13/2024 13:00,PersonalLoan,MainBranch,TRUE,FALSE
4894,331293,0.916387516,8,Online,44,0.389158128,0,418349,1/2/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
4895,442208,0.663160129,19,Branch,39,0.755707331,0,408235,1/7/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4896,365665,0.863917081,53,Branch,49,0.334676546,0,497193,1/7/2024 3:00,PersonalLoan,MainBranch,FALSE,FALSE
4897,95740,0.546954982,48,Branch,15,0.331854535,0,347592,1/30/2024 21:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4898,156611,0.829687594,59,Online,47,0.926671597,0,186859,1/1/2024 11:00,PersonalLoan,MainBranch,FALSE,FALSE
4899,448172,0.658373592,21,Online,12,0.698671505,1,319940,1/23/2024 6:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4900,298922,0.874876439,18,Referral,34,0.928958288,0,129558,1/1/2024 11:00,ConsumerDurables,MainBranch,FALSE,FALSE
4901,378785,0.568126007,9,Branch,8,0.994581462,0,276978,1/5/2024 20:00,PersonalLoan,MainBranch,TRUE,TRUE
4902,113811,0.948941689,4,Online,37,0.000203165,0,100201,1/5/2024 11:00,PersonalLoan,LocalSpoke,FALSE,TRUE
4903,495376,0.621288601,41,Referral,30,0.983150249,0,297761,1/29/2024 11:00,PersonalLoan,MainBranch,TRUE,FALSE
4904,232385,0.676568897,25,Branch,3,0.10087072,0,164581,1/2/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
4905,113232,0.975090355,34,Branch,30,0.07041148,0,141205,1/24/2024 1:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4906,327561,0.78924118,9,Referral,29,0.767809805,0,336580,1/2/2024 23:00,ConsumerDurables,MainBranch,TRUE,TRUE
4907,205801,0.682885759,9,Referral,1,0.350184601,0,471232,1/15/2024 10:00,ConsumerDurables,MainBranch,TRUE,TRUE
4908,162492,0.974801074,18,Referral,16,0.917811937,1,434329,1/20/2024 21:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4909,80099,0.664538708,11,Online,42,0.544506569,0,36825,1/23/2024 18:00,ConsumerDurables,MainBranch,TRUE,TRUE
4910,279206,0.547435356,13,Branch,31,0.386111644,0,428798,1/1/2024 17:00,ConsumerDurables,MainBranch,TRUE,TRUE
4911,473177,0.998424444,38,Branch,10,0.073437374,0,277518,1/6/2024 6:00,PersonalLoan,MainBranch,FALSE,FALSE
4912,455818,0.63392246,9,Referral,30,0.464635852,0,103873,1/14/2024 19:00,ConsumerDurables,MainBranch,TRUE,TRUE
4913,168474,0.925628924,16,Online,43,0.277897734,1,179892,1/1/2024 1:00,PersonalLoan,MainBranch,FALSE,FALSE
4914,321400,0.582770397,4,Referral,26,0.076613101,0,251982,1/3/2024 4:00,ConsumerDurables,MainBranch,TRUE,TRUE
4915,293588,0.865676986,34,Online,12,0.67038853,0,368650,1/3/2024 11:00,PersonalLoan,MainBranch,FALSE,FALSE
4916,84681,0.762224697,7,Branch,40,0.977336883,0,111161,1/23/2024 18:00,ConsumerDurables,MainBranch,TRUE,TRUE
4917,141328,0.990453279,15,Branch,5,0.378914485,0,213996,1/29/2024 0:00,PersonalLoan,MainBranch,FALSE,TRUE
4918,268512,0.776415178,57,Online,9,0.297264921,0,176083,1/13/2024 8:00,ConsumerDurables,MainBranch,TRUE,FALSE
4919,355505,0.512507576,38,Branch,11,0.08996019,0,26862,1/30/2024 6:00,ConsumerDurables,MainBranch,TRUE,FALSE
4920,84540,0.801938995,11,Branch,47,0.223145221,0,103209,1/12/2024 12:00,ConsumerDurables,MainBranch,FALSE,TRUE
4921,207608,0.572658228,32,Referral,23,0.28497225,0,4944,1/26/2024 23:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4922,134700,0.899270458,27,Online,17,0.344175613,0,243908,1/27/2024 19:00,PersonalLoan,MainBranch,FALSE,FALSE
4923,390676,0.928284098,30,Branch,43,0.633967048,1,39072,1/26/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4924,237647,0.741046759,52,Branch,13,0.114872678,0,492018,1/20/2024 6:00,PersonalLoan,MainBranch,TRUE,FALSE
4925,439770,0.891610729,17,Online,17,0.058423913,1,432299,1/11/2024 19:00,PersonalLoan,MainBranch,FALSE,FALSE
4926,446087,0.572555368,36,Branch,23,0.930581817,0,170840,1/6/2024 11:00,ConsumerDurables,MainBranch,TRUE,FALSE
4927,96002,0.746039093,19,Online,39,0.799188692,1,423046,1/10/2024 19:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4928,99812,0.696972132,7,Online,9,0.278222087,1,452468,1/3/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4929,465842,0.805658694,43,Referral,18,0.63879219,0,109518,1/30/2024 12:00,PersonalLoan,MainBranch,FALSE,FALSE
4930,241051,0.522238594,45,Online,18,0.59249228,1,235315,1/4/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
4931,307906,0.876061419,59,Referral,30,0.743010584,1,253196,1/22/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4932,158946,0.539564645,58,Branch,42,0.859294479,0,12319,1/12/2024 23:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4933,116668,0.828235759,21,Online,44,0.35775205,1,168230,1/16/2024 19:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4934,149003,0.509228613,28,Referral,26,0.660831983,0,112205,1/14/2024 1:00,PersonalLoan,MainBranch,TRUE,FALSE
4935,261142,0.915944032,3,Online,18,0.802040907,0,499006,1/20/2024 0:00,PersonalLoan,LocalSpoke,FALSE,TRUE
4936,270462,0.587349815,14,Branch,21,0.699294305,1,472595,1/8/2024 22:00,ConsumerDurables,MainBranch,TRUE,TRUE
4937,355142,0.757748738,2,Referral,41,0.922135589,1,476687,1/10/2024 0:00,PersonalLoan,MainBranch,TRUE,TRUE
4938,244886,0.630746452,29,Referral,41,0.494687453,0,111773,1/11/2024 4:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4939,154601,0.861323601,18,Referral,42,0.802640593,0,242792,1/2/2024 7:00,ConsumerDurables,MainBranch,FALSE,FALSE
4940,488823,0.66067555,37,Branch,33,0.909741398,0,438162,1/11/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4941,319956,0.862304597,45,Referral,43,0.557052875,0,361173,1/7/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4942,111844,0.642435603,45,Branch,14,0.017293533,0,397897,1/6/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
4943,251165,0.876236545,24,Branch,10,0.818008369,0,268871,1/12/2024 1:00,PersonalLoan,MainBranch,FALSE,FALSE
4944,445395,0.515302748,56,Online,28,0.846033971,1,94940,1/17/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
4945,224870,0.641655668,46,Branch,14,0.399850661,0,135501,1/3/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
4946,124601,0.749316753,12,Referral,19,0.229078073,0,374474,1/13/2024 23:00,PersonalLoan,LocalSpoke,TRUE,TRUE
4947,451491,0.522529791,53,Referral,26,0.978149267,0,256925,1/2/2024 15:00,PersonalLoan,MainBranch,TRUE,FALSE
4948,493790,0.593017031,45,Branch,10,0.551623582,1,350944,1/8/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4949,360001,0.967268491,32,Branch,17,0.516179686,0,37225,1/11/2024 6:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4950,437699,0.988417133,18,Online,34,0.946074294,0,320417,1/25/2024 11:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4951,332844,0.869874974,13,Online,14,0.408097112,0,66470,1/26/2024 3:00,ConsumerDurables,MainBranch,FALSE,TRUE
4952,307927,0.626100025,4,Referral,26,0.848135998,1,336944,1/30/2024 20:00,ConsumerDurables,MainBranch,TRUE,TRUE
4953,482680,0.630258723,23,Branch,34,0.700651085,0,81508,1/27/2024 1:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4954,223423,0.822895179,54,Referral,19,0.967715372,1,32119,1/25/2024 17:00,ConsumerDurables,MainBranch,FALSE,FALSE
4955,143330,0.558799808,10,Branch,24,0.428650943,0,102889,1/18/2024 2:00,PersonalLoan,LocalSpoke,TRUE,TRUE
4956,275391,0.97415469,55,Referral,31,0.907625888,0,36580,1/17/2024 2:00,ConsumerDurables,MainBranch,FALSE,FALSE
4957,263606,0.61240645,5,Referral,40,0.568880717,0,295784,1/10/2024 10:00,PersonalLoan,MainBranch,TRUE,TRUE
4958,457085,0.999817813,50,Referral,6,0.475876472,0,221482,1/18/2024 14:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4959,241387,0.747866898,40,Branch,20,0.305663545,0,51758,1/23/2024 5:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4960,291133,0.885714994,14,Online,39,0.552698016,0,186042,1/9/2024 16:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
4961,464170,0.501092047,34,Online,45,0.572551946,1,462020,1/20/2024 19:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4962,212627,0.944373202,28,Branch,34,0.898391136,0,208638,1/19/2024 12:00,ConsumerDurables,MainBranch,FALSE,FALSE
4963,375497,0.635001022,8,Online,22,0.704062129,1,266128,1/18/2024 13:00,ConsumerDurables,MainBranch,TRUE,TRUE
4964,488242,0.833968372,16,Referral,7,0.826473658,1,384018,1/14/2024 12:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4965,412916,0.90317764,31,Branch,33,0.769130036,0,120749,1/27/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
4966,228048,0.58207387,7,Branch,6,0.276646554,0,23924,1/15/2024 5:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4967,403646,0.721254741,3,Online,16,0.205797565,0,456503,1/12/2024 8:00,PersonalLoan,LocalSpoke,TRUE,TRUE
4968,426087,0.74691797,29,Online,8,0.258481356,0,496793,1/30/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
4969,421994,0.656059733,36,Referral,45,0.146579424,0,286913,1/14/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
4970,95095,0.740877915,39,Branch,23,0.385961923,0,342413,1/20/2024 13:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4971,195342,0.658772829,4,Online,18,0.653900715,0,387507,1/18/2024 19:00,PersonalLoan,MainBranch,TRUE,TRUE
4972,211980,0.680373873,9,Branch,14,0.536977492,1,313947,1/13/2024 11:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4973,327667,0.834665589,55,Referral,36,0.679214329,0,477571,1/21/2024 13:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4974,112433,0.816296634,17,Referral,15,0.356098453,0,108878,1/10/2024 17:00,ConsumerDurables,MainBranch,FALSE,FALSE
4975,490284,0.616132863,49,Referral,5,0.205277787,1,54677,1/8/2024 14:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4976,69991,0.948741442,20,Branch,46,0.202758148,1,180591,1/4/2024 18:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4977,322919,0.931394273,14,Branch,48,0.600862547,0,294377,1/5/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
4978,397139,0.754541653,46,Branch,15,0.164294759,1,281137,1/22/2024 0:00,ConsumerDurables,MainBranch,TRUE,FALSE
4979,197745,0.716625371,29,Branch,11,0.397167172,1,138687,1/1/2024 12:00,ConsumerDurables,MainBranch,TRUE,FALSE
4980,172808,0.688427991,57,Branch,2,0.212832743,1,482258,1/20/2024 4:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4981,208128,0.853633959,13,Referral,23,0.662760385,0,29409,1/8/2024 10:00,PersonalLoan,LocalSpoke,FALSE,TRUE
4982,187686,0.835833029,36,Referral,24,0.615420839,0,335625,1/8/2024 13:00,PersonalLoan,LocalSpoke,FALSE,FALSE
4983,57415,0.598090303,45,Referral,18,0.381124967,0,473596,1/20/2024 21:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4984,296038,0.835729016,53,Online,4,0.12871752,1,420535,1/28/2024 9:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
4985,487100,0.626215597,17,Referral,15,0.211816814,1,18273,1/5/2024 0:00,PersonalLoan,LocalSpoke,TRUE,FALSE
4986,460180,0.509279168,47,Branch,12,0.472209059,1,156175,1/9/2024 16:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
4987,480942,0.849604339,50,Referral,3,0.972082424,0,114468,1/18/2024 16:00,ConsumerDurables,MainBranch,FALSE,FALSE
4988,304205,0.822396801,43,Online,32,0.270774762,0,51299,1/2/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
4989,349188,0.705404631,4,Online,36,0.191190357,0,359920,1/20/2024 15:00,ConsumerDurables,MainBranch,TRUE,TRUE
4990,238221,0.762843028,20,Online,21,0.220683418,0,257516,1/26/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
4991,218616,0.973584596,11,Online,48,0.708139136,1,382390,1/6/2024 15:00,ConsumerDurables,MainBranch,FALSE,TRUE
4992,99976,0.79760009,42,Online,6,0.914684165,0,286997,1/29/2024 3:00,ConsumerDurables,MainBranch,TRUE,FALSE
4993,475468,0.828941968,22,Branch,2,0.075171624,0,247161,1/23/2024 12:00,ConsumerDurables,MainBranch,FALSE,FALSE
4994,315976,0.53195566,45,Referral,9,0.749288542,1,259359,1/23/2024 13:00,PersonalLoan,MainBranch,TRUE,FALSE
4995,271883,0.58299723,54,Branch,12,0.49460668,0,111019,1/11/2024 7:00,ConsumerDurables,MainBranch,TRUE,FALSE
4996,261509,0.650476138,8,Branch,44,0.825190467,1,390736,1/10/2024 3:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
4997,346292,0.769689659,28,Online,24,0.421505323,0,213320,1/24/2024 6:00,ConsumerDurables,MainBranch,TRUE,FALSE
4998,289241,0.888295448,45,Referral,14,0.005216252,0,328703,1/29/2024 1:00,ConsumerDurables,MainBranch,FALSE,FALSE
4999,269526,0.660620439,41,Referral,49,0.682796377,1,434939,1/19/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5000,424374,0.678191215,30,Referral,41,0.807971431,0,125619,1/6/2024 23:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5001,397220,0.628075443,33,Online,12,0.902021094,0,311328,1/4/2024 1:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5002,496675,0.627304665,33,Branch,27,0.569051289,0,47223,1/2/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
5003,350546,0.974431923,47,Referral,10,0.122048501,0,101472,1/6/2024 0:00,PersonalLoan,MainBranch,FALSE,FALSE
5004,238799,0.81772859,54,Branch,43,0.369834644,0,65921,1/1/2024 14:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
5005,88578,0.577950622,36,Referral,2,0.784250245,0,126989,1/10/2024 3:00,ConsumerDurables,MainBranch,TRUE,FALSE
5006,140453,0.861124289,27,Referral,31,0.494412966,1,301668,1/13/2024 18:00,ConsumerDurables,MainBranch,FALSE,FALSE
5007,465534,0.861010572,20,Referral,28,0.699244488,0,85308,1/20/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
5008,387859,0.833235098,33,Referral,16,0.004689683,0,424672,1/29/2024 9:00,PersonalLoan,LocalSpoke,FALSE,FALSE
5009,258859,0.567360223,25,Online,1,0.07300234,1,88384,1/29/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
5010,161435,0.703995742,44,Online,22,0.681163618,0,93934,1/27/2024 4:00,PersonalLoan,MainBranch,TRUE,FALSE
5011,266101,0.553378165,43,Branch,1,0.290201881,0,315477,1/15/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5012,201538,0.908310252,19,Online,31,0.388186688,0,68125,1/1/2024 1:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
5013,407886,0.827586072,47,Referral,22,0.642132912,1,257306,1/2/2024 7:00,PersonalLoan,MainBranch,FALSE,FALSE
5014,95475,0.753601968,21,Branch,34,0.112014494,1,59168,1/13/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
5015,372286,0.671507738,42,Branch,12,0.832708355,0,28468,1/28/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
5016,266232,0.592124737,33,Branch,23,0.14443426,1,335951,1/12/2024 0:00,PersonalLoan,MainBranch,TRUE,FALSE
5017,207636,0.553223794,56,Referral,28,0.733282544,0,262537,1/12/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5018,203484,0.984620304,3,Referral,12,0.292751369,0,295578,1/27/2024 21:00,ConsumerDurables,MainBranch,FALSE,TRUE
5019,143526,0.599824321,14,Branch,27,0.259970966,0,487076,1/15/2024 17:00,ConsumerDurables,MainBranch,TRUE,TRUE
5020,101001,0.529937313,15,Online,23,0.821264699,0,309121,1/19/2024 9:00,PersonalLoan,LocalSpoke,TRUE,TRUE
5021,369793,0.980833386,33,Referral,1,0.552201746,0,111965,1/17/2024 12:00,PersonalLoan,MainBranch,FALSE,FALSE
5022,242029,0.774475871,42,Referral,43,0.205497785,0,183149,1/26/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
5023,478733,0.898328367,22,Online,2,0.002546251,1,73514,1/7/2024 12:00,ConsumerDurables,MainBranch,FALSE,FALSE
5024,194228,0.521882924,1,Branch,44,0.973034879,0,280786,1/9/2024 1:00,PersonalLoan,MainBranch,TRUE,TRUE
5025,466280,0.783472929,31,Online,31,0.431386189,0,256402,1/22/2024 2:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5026,75711,0.699104982,47,Referral,2,0.397422795,1,122226,1/4/2024 1:00,PersonalLoan,MainBranch,TRUE,FALSE
5027,80106,0.885982217,35,Branch,49,0.050314586,0,367714,1/12/2024 22:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
5028,377602,0.519212823,53,Branch,25,0.894403469,0,313610,1/25/2024 7:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5029,459805,0.700845284,20,Online,38,0.140587696,0,255027,1/18/2024 16:00,PersonalLoan,MainBranch,TRUE,FALSE
5030,442573,0.89953671,32,Referral,48,0.335455712,0,440957,1/16/2024 23:00,ConsumerDurables,MainBranch,FALSE,FALSE
5031,267583,0.761348632,55,Referral,19,0.421103895,1,449657,1/27/2024 12:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5032,413898,0.77501937,54,Branch,28,0.810105749,0,163871,1/28/2024 19:00,PersonalLoan,MainBranch,TRUE,FALSE
5033,188286,0.548582341,12,Referral,6,0.359466632,1,214012,1/23/2024 14:00,PersonalLoan,MainBranch,TRUE,TRUE
5034,277189,0.566165278,51,Branch,39,0.531462542,0,255311,1/1/2024 12:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5035,176479,0.838499803,16,Branch,19,0.42873147,0,473040,1/3/2024 22:00,ConsumerDurables,MainBranch,FALSE,FALSE
5036,470343,0.837523311,59,Branch,17,0.311844695,0,243484,1/3/2024 2:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
5037,186213,0.989551697,8,Referral,6,0.946303085,0,201171,1/25/2024 0:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
5038,78884,0.855976494,56,Online,15,0.796876811,0,33059,1/24/2024 4:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
5039,314852,0.746621748,14,Branch,22,0.17435296,1,499118,1/27/2024 0:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
5040,330519,0.928663912,18,Online,41,0.554706335,0,303703,1/24/2024 12:00,ConsumerDurables,MainBranch,FALSE,FALSE
5041,65088,0.552236493,55,Online,34,0.796560119,0,196778,1/19/2024 8:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5042,369759,0.72464791,30,Online,5,0.579789973,1,6511,1/12/2024 17:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5043,422282,0.643554555,33,Online,23,0.493779292,0,256307,1/26/2024 21:00,ConsumerDurables,MainBranch,TRUE,FALSE
5044,226118,0.552318903,34,Online,5,0.072059397,0,184116,1/6/2024 23:00,PersonalLoan,MainBranch,TRUE,FALSE
5045,322158,0.881751042,56,Branch,44,0.106066689,0,211011,1/12/2024 7:00,PersonalLoan,LocalSpoke,FALSE,FALSE
5046,245497,0.755396015,44,Referral,10,0.245239535,0,351364,1/21/2024 1:00,PersonalLoan,LocalSpoke,TRUE,FALSE
5047,446489,0.77838436,49,Online,4,0.513396691,0,222290,1/19/2024 5:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5048,228207,0.705627594,34,Referral,12,0.987296685,1,356527,1/15/2024 10:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5049,414986,0.730168616,49,Referral,47,0.802266192,0,396146,1/3/2024 3:00,PersonalLoan,MainBranch,TRUE,FALSE
5050,474097,0.558008694,53,Branch,10,0.110051,1,455575,1/25/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
5051,128077,0.836458912,7,Online,30,0.717259394,1,199547,1/19/2024 22:00,PersonalLoan,LocalSpoke,FALSE,TRUE
5052,189784,0.71622368,6,Referral,24,0.810471339,0,173949,1/22/2024 1:00,PersonalLoan,MainBranch,TRUE,TRUE
5053,255776,0.908383787,6,Referral,5,0.414263278,0,278639,1/25/2024 11:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
5054,365018,0.5981436,22,Online,13,0.330147623,0,112384,1/16/2024 5:00,PersonalLoan,MainBranch,TRUE,FALSE
5055,119087,0.602527547,8,Branch,36,0.584615104,1,49506,1/28/2024 15:00,ConsumerDurables,MainBranch,TRUE,TRUE
5056,324441,0.822879786,37,Branch,9,0.519153555,0,251649,1/5/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
